blue,green,red,nir,swir1,swir2,blue_sd,green_sd,red_sd,nir_sd,swir1_sd,swir2_sd,NDWI,NDVI,NDTI,BR,GR,NBR,BG,MNDWI,pixelCount,clouds,pwater,qa,sat_5,sat_7,sat_8,type_Estuary,type_Facility,type_Lake,type_Stream,month_sin,month_cos,month_num
411.9999999999999,517.0,484.0000000000001,470.0,366.00000000000006,310.0,29.04156264474351,30.92367595402537,25.910400928709823,20.81855178197288,24.956779484941976,28.771229707734012,0.047619047619047616,-0.014675052410901585,-0.03296703296703285,0.8512396694214872,1.068181818181818,1.1407766990291266,0.7969052224371371,0.17100792751981875,138,49.0,98.0,68.0,True,False,False,False,False,False,True,-0.8660254037844384,-0.5000000000000004,8
211.0,238.0,229.99999999999997,204.0,59.00000000000001,57.0,24.452099352988025,17.32190763751705,20.363077117457347,20.950756549839827,18.54515996342864,35.126012470692054,0.07692307692307693,-0.05990783410138242,-0.017094017094017155,0.9173913043478262,1.0347826086956522,0.966824644549763,0.8865546218487395,0.6026936026936027,137,11.0,97.0,68.0,True,False,False,False,False,True,False,1.0,6.123233995736766e-17,3
302.0,485.00000000000006,397.0,250.99999999999991,99.0,62.00000000000001,45.84086780025587,44.194110999882454,46.64903728464406,46.52043882782559,49.89346874153352,48.24581017490423,0.31793478260869584,-0.2253086419753088,-0.09977324263038555,0.760705289672544,1.221662468513854,0.8311258278145692,0.6226804123711339,0.6609589041095891,92,0.0,96.99999999999996,68.0,False,True,False,False,False,False,True,0.49999999999999994,-0.8660254037844387,5
317.0,439.00000000000006,518.0,422.0,93.0,35.0,24.06812706640096,38.25057432230489,46.391479947989254,60.95950666866647,21.637005338077632,31.382480290827107,0.019744483159117372,-0.10212765957446808,0.08254963427377214,0.611969111969112,0.8474903474903476,1.3312302839116719,0.7220956719817767,0.6503759398496242,85,18.0,97.0,68.0,False,True,False,False,False,False,True,-0.8660254037844384,-0.5000000000000004,8
514.4086874663798,712.0,580.0000000000001,736.6733391354802,415.00000000000006,349.0,44.91494320474195,53.9475973005421,79.78931711054072,192.3104245273422,115.89903769658696,72.19406021286521,-0.017031678894708194,0.11899180645546514,-0.10216718266253862,0.8869115301144477,1.2275862068965515,1.4320779510233816,0.722484111610084,0.26353149955634425,122,1.0,95.0,68.0,True,False,False,False,False,False,True,1.2246467991473532e-16,-1.0,6
295.9999999999999,353.0,288.0,250.0,86.0,78.0,25.501173798916007,30.06195612613233,33.294584261531604,32.985540782488776,25.51277111581115,44.59379865009635,0.17081260364842454,-0.07063197026022305,-0.10140405616224649,1.0277777777777775,1.2256944444444444,0.844594594594595,0.8385269121813028,0.6082004555808656,119,22.0,91.0,68.0,True,False,False,False,False,True,False,0.8660254037844386,0.5000000000000001,2
134.0,155.0,187.0,107.0,20.0,22.0,20.057384593924077,17.037432379305084,17.761933872639766,20.732885761149525,15.836072458986669,24.424336309484236,0.183206106870229,-0.272108843537415,0.0935672514619883,0.7165775401069518,0.8288770053475936,0.7985074626865671,0.864516129032258,0.7714285714285715,46,0.0,98.0,68.0,False,True,False,True,False,False,False,1.0,6.123233995736766e-17,3
446.0,581.0,358.0,220.0,149.0,145.0,45.01385897698629,61.15903449205187,73.4819705778227,45.17673626989891,28.121777593175008,31.710408385891217,0.45068664169787764,-0.23875432525951557,-0.2374866879659212,1.2458100558659218,1.6229050279329609,0.49327354260089684,0.7676419965576592,0.5917808219178082,40,8.0,98.0,68.0,False,True,False,True,False,False,False,-1.0,-1.8369701987210297e-16,9
229.0,267.0,179.99999999999997,174.0,120.0,89.0,13.226678421062182,15.720015349473815,15.2355102621101,13.187171466366264,11.896423400713685,10.418064808501036,0.2108843537414966,-0.0169491525423728,-0.19463087248322153,1.2722222222222224,1.4833333333333336,0.759825327510917,0.8576779026217228,0.3798449612403101,138,0.16,92.0,324.0,False,False,True,False,False,True,False,1.0,6.123233995736766e-17,3
454.99999999999983,518.0,419.9999999999999,299.0,217.0,166.00000000000003,22.25166143132348,18.51871413540632,22.847126494052887,15.613706313643217,19.833967289853213,27.83918147000555,0.26805385556915545,-0.16828929068150195,-0.10447761194029864,1.0833333333333333,1.2333333333333336,0.6571428571428574,0.8783783783783781,0.4095238095238095,106,13.0,98.0,68.0,False,True,False,True,False,False,False,-1.0,-1.8369701987210297e-16,9
422.9999999999999,489.0,329.9999999999999,231.00000000000003,180.00000000000003,156.99999999999997,18.195512209505523,14.952176441584289,21.509219019656225,17.317682333472504,16.400772838998872,24.94895545051604,0.35833333333333334,-0.1764705882352939,-0.1941391941391943,1.281818181818182,1.4818181818181824,0.5460992907801421,0.8650306748466255,0.4618834080717489,138,19.0,98.0,68.0,False,True,False,False,False,False,True,-0.4999999999999998,-0.8660254037844388,7
320.0,351.0,222.0,270.0,63.0,35.0,18.798553135813545,15.230705827373685,22.761933134072684,52.986126486090754,34.45052104105248,30.919922380238926,0.13043478260869565,0.0975609756097561,-0.225130890052356,1.4414414414414414,1.5810810810810811,0.84375,0.9116809116809117,0.6956521739130435,25,3.0,98.0,68.0,False,True,False,False,False,False,True,-0.8660254037844384,-0.5000000000000004,8
421.9999999999999,462.00000000000006,356.9999999999999,227.0,32.0,17.0,28.731835626912268,31.86154096211577,28.192921846804403,22.9250637648892,29.695688423457693,35.49085986864084,0.3410740203193034,-0.22260273972602723,-0.12820512820512842,1.1820728291316527,1.294117647058824,0.5379146919431281,0.913419913419913,0.8704453441295547,138,3.0,98.0,68.0,True,False,False,True,False,False,False,-0.5000000000000004,0.8660254037844384,11
164.00000000000006,244.00000000000003,136.0,155.0,57.0,43.0,21.544331027741222,24.08679955999713,21.425418516358903,22.839375014209494,16.318747264644262,24.78747806853512,0.22305764411027576,0.06529209621993128,-0.2842105263157895,1.2058823529411768,1.7941176470588238,0.9451219512195118,0.6721311475409838,0.6212624584717609,92,6.0,95.0,68.0,False,True,False,False,False,True,False,-1.0,-1.8369701987210297e-16,9
421.0,611.0,547.0,179.0,80.0,111.0,36.7170056534452,29.39924811068617,34.71275081655282,38.13629152529044,39.61301725107634,57.97501611103521,0.5468354430379747,-0.5068870523415978,-0.055267702936096716,0.7696526508226691,1.117001828153565,0.4251781472684085,0.6890343698854338,0.768451519536903,19,2.0,69.0,68.0,True,False,False,False,False,False,True,-2.4492935982947064e-16,1.0,12
414.0000000000001,388.0,352.0,211.0,116.0,102.0,27.15524301462588,23.543336872088833,27.068136984144072,22.24734636794292,26.922377166606932,29.58345111011856,0.29549248747913187,-0.25044404973357015,-0.04864864864864865,1.176136363636364,1.1022727272727273,0.5096618357487921,1.0670103092783507,0.5396825396825397,136,44.0,99.0,68.0,False,True,False,False,False,True,False,-0.8660254037844384,-0.5000000000000004,8
476.0,696.0048959608325,602.0,648.0,403.9999999999999,291.0,89.87951462061586,103.4522789668623,114.7522977711122,117.46036461657768,140.91326617456696,122.25272296143088,0.03571779842848988,0.0368,-0.07242260507133645,0.7906976744186046,1.1561543122272966,1.361344537815126,0.6839032351099823,0.2654578148088806,64,1.0,90.0,68.0,False,True,False,False,False,True,False,1.2246467991473532e-16,-1.0,6
411.9999999999998,418.99999999999983,358.9999999999999,233.0,75.99999999999996,56.0,22.10666258640912,22.78495071837446,23.862167967749823,25.996239039602493,27.93827287544769,28.437446528334828,0.28527607361963175,-0.2128378378378377,-0.07712082262210791,1.1476323119777156,1.1671309192200556,0.5655339805825246,0.9832935560859187,0.6929292929292931,136,18.0,99.0,68.0,False,True,False,False,False,True,False,-0.8660254037844384,-0.5000000000000004,8
285.0,353.0,251.0,349.0,111.0,60.0,34.65320985383275,60.63632399577929,89.1314664653061,85.33175754051464,125.80011563863138,88.92817665699651,0.005698005698005698,0.16333333333333333,-0.16887417218543047,1.1354581673306774,1.406374501992032,1.224561403508772,0.8073654390934845,0.521551724137931,31,31.0,89.0,68.0,False,True,False,False,False,True,False,-0.4999999999999998,-0.8660254037844388,7
374.0,482.0000000000001,341.0,177.00000000000006,59.0,32.0,22.84905676576301,26.726324453983125,30.945192113377384,34.99933086646954,24.81950914152947,41.41768901378993,0.46282245827010615,-0.31660231660231647,-0.1713244228432565,1.096774193548387,1.4134897360703815,0.47326203208556167,0.775933609958506,0.7818853974121996,138,36.0,99.0,68.0,True,False,False,False,False,True,False,-0.5000000000000004,0.8660254037844384,11
207.99999999999991,225.99999999999991,204.00000000000003,224.99999999999997,110.9443712101239,81.0,25.880914873581016,26.888446049135073,27.2552430246999,62.41899008809341,78.24915112347888,66.25532864084997,0.002217294900221604,0.04895104895104882,-0.05116279069767416,1.0196078431372544,1.1078431372549014,1.0817307692307696,0.9203539823008849,0.34146772767462413,117,22.0,95.0,68.0,False,True,False,False,False,False,True,0.49999999999999994,-0.8660254037844387,5
250.0,355.0,224.0,323.0,96.0,50.0,18.27819634084234,23.137655536090513,25.014947634654696,25.965873223551583,22.013361585558503,23.425424662456173,0.0471976401179941,0.1809872029250457,-0.22625215889464595,1.1160714285714286,1.5848214285714286,1.292,0.704225352112676,0.5742793791574279,49,2.0,86.0,68.0,False,True,False,False,False,True,False,-1.0,-1.8369701987210297e-16,9
215.0,223.0,161.0,278.0,59.0,56.0,23.27755210783483,24.58933399383546,33.81231561104047,65.7925439283594,21.970128297215783,29.55624901701294,-0.10978043912175649,0.26651480637813213,-0.16145833333333334,1.3354037267080745,1.3850931677018634,1.2930232558139534,0.9641255605381166,0.5815602836879432,95,23.0,93.0,68.0,True,False,False,False,False,True,False,-0.8660254037844384,-0.5000000000000004,8
239.99999999999997,417.00000000000006,279.0,236.0,81.0,67.0,21.44788787884884,23.305756896060185,21.384132946381488,20.88283838499549,22.97095423185114,25.199532455705576,0.2771822358346096,-0.08349514563106795,-0.1982758620689656,0.8602150537634408,1.4946236559139787,0.9833333333333335,0.5755395683453236,0.674698795180723,136,3.0,97.0,68.0,False,True,False,False,False,True,False,-0.4999999999999998,-0.8660254037844388,7
298.9999999999999,373.0,276.0,359.00000000000006,147.99999999999997,118.0,19.730580039620108,17.26793957106732,18.98661353121578,24.64326982650789,23.18387183935331,31.30345879038171,0.01912568306010921,0.13070866141732293,-0.14946070878274267,1.0833333333333328,1.3514492753623188,1.200668896321071,0.8016085790884715,0.4318618042226488,138,48.0,96.0,68.0,True,False,False,False,False,True,False,1.2246467991473532e-16,-1.0,6
551.0000000000001,825.0,639.0,765.9999999999998,330.0,248.99999999999997,22.565560722245927,24.56978885178828,26.885054850380197,29.43775965217303,27.43277013286548,29.243308021047163,0.037083595223130254,0.09039145907473295,-0.12704918032786885,0.8622848200312991,1.2910798122065728,1.3901996370235927,0.6678787878787881,0.42857142857142855,136,1.0,94.0,68.0,True,False,False,False,False,True,False,1.2246467991473532e-16,-1.0,6
359.0,403.0,266.0,422.0,95.0,38.0,19.327585352432468,0.0,9.201449161228172,20.270394394014524,11.785113019775808,12.256517540566827,-0.02303030303030303,0.22674418604651161,-0.20478325859491778,1.349624060150376,1.5150375939849625,1.1754874651810585,0.890818858560794,0.6184738955823293,3,8.0,92.0,68.0,False,True,False,False,False,True,False,-1.0,-1.8369701987210297e-16,9
247.0,246.0,193.0,164.99999999999994,43.0,22.99999999999999,29.02461871772272,30.949715430098593,26.72192404168901,41.02623192537793,37.66077673062628,48.28426056428528,0.1970802919708031,-0.07821229050279346,-0.12072892938496584,1.2797927461139897,1.2746113989637307,0.6680161943319836,1.0040650406504066,0.7024221453287197,112,4.0,97.0,68.0,True,False,False,True,False,False,False,0.8660254037844386,0.5000000000000001,2
504.0,662.0,525.0,947.0,454.0,310.0,25.608533107059223,32.7597458971912,45.81112350576983,61.022736547479894,33.96590670177546,27.07540006983714,-0.17712865133623368,0.2866847826086957,-0.11541701769165964,0.96,1.260952380952381,1.878968253968254,0.7613293051359517,0.1863799283154122,58,16.0,89.0,66.0,False,True,False,False,False,False,True,1.2246467991473532e-16,-1.0,6
203.0,286.0,258.0,212.0,57.0,31.0,29.68053839536368,29.485631153920384,20.273481040495295,30.831527196395974,32.061097739004005,45.19171975739642,0.14859437751004015,-0.09787234042553192,-0.051470588235294115,0.7868217054263565,1.1085271317829457,1.0443349753694582,0.7097902097902098,0.6676384839650146,47,2.0,77.0,68.0,True,False,False,False,False,True,False,0.49999999999999994,0.8660254037844387,1
315.0,434.0,308.0,404.0,209.0,112.0,34.87266195725361,32.91149269794345,37.22059743402753,47.602342240350886,51.11984602720348,43.14174115479897,0.03579952267303103,0.1348314606741573,-0.16981132075471697,1.0227272727272727,1.4090909090909092,1.2825396825396826,0.7258064516129032,0.3499222395023328,46,0.0,90.0,68.0,True,False,False,False,False,True,False,0.8660254037844387,-0.49999999999999983,4
381.0,598.0,504.0,387.0,128.0,90.0,36.294879293623886,56.144508456866795,59.2202254145986,57.851036423118984,63.326561730311774,56.65896181187093,0.21421319796954313,-0.13131313131313133,-0.0852994555353902,0.7559523809523809,1.1865079365079365,1.015748031496063,0.637123745819398,0.6473829201101928,41,2.0,90.0,68.0,False,True,False,True,False,False,False,-0.8660254037844384,-0.5000000000000004,8
358.99999999999983,354.99999999999983,259.0,187.0,110.00000000000004,108.0,20.148989514724484,19.092429359906728,20.806469155509298,19.624184991525052,30.06680540134693,27.397026267906604,0.3099630996309961,-0.16143497757847533,-0.15635179153094442,1.3861003861003856,1.37065637065637,0.5208913649025072,1.0112676056338028,0.5268817204301072,137,58.0,98.0,68.0,False,True,False,False,False,False,True,-0.8660254037844384,-0.5000000000000004,8
500.9999999999999,741.0,664.0,467.0,172.0,85.0,19.25808435442617,31.290496040167085,42.72915704695103,28.417347760864192,26.326308266435117,30.335875455704073,0.22682119205298013,-0.17418213969938107,-0.054804270462633455,0.7545180722891565,1.1159638554216869,0.9321357285429144,0.6761133603238865,0.6232201533406353,74,28.0,95.0,68.0,True,False,False,False,False,False,True,0.8660254037844387,-0.49999999999999983,4
306.0,411.9999999999999,287.9999999999999,183.0,47.999999999999986,25.999999999999993,24.90978126829809,26.069193615699227,26.401202551977075,20.8622026341404,23.44577587118232,40.77459549924067,0.38487394957983184,-0.2229299363057323,-0.1771428571428572,1.0625000000000004,1.4305555555555558,0.5980392156862745,0.742718446601942,0.7913043478260869,137,12.0,97.99999999999996,68.0,True,False,False,True,False,False,False,-0.5000000000000004,0.8660254037844384,11
211.99999999999991,176.0,151.99999999999997,142.0,46.0,23.0,25.685717699725608,22.62629830529073,27.708121553075355,40.25100736317044,30.73251281216685,29.00421305603722,0.1069182389937107,-0.03401360544217678,-0.07317073170731717,1.3947368421052628,1.1578947368421055,0.6698113207547173,1.2045454545454541,0.5855855855855856,80,0.0,96.0,68.0,False,True,False,True,False,False,False,-0.5000000000000004,0.8660254037844384,11
741.0000000000001,878.0,867.9999999999997,1150.0,829.9999999999998,656.9999999999998,27.367477751507927,23.7108004586745,30.63085564215024,25.60491532344506,24.31301859798373,29.45474529823505,-0.1341222879684418,0.13974231912784957,-0.0057273768613976764,0.853686635944701,1.0115207373271893,1.5519568151147096,0.8439635535307518,0.028103044496487255,138,49.0,96.0,66.0,True,False,False,False,False,False,True,0.49999999999999994,-0.8660254037844387,5
453.0,591.0,510.0,296.0,176.0,153.0,18.898219156234425,20.449620529142997,23.05543776343724,20.786726305205153,17.917377093271686,30.39110890695716,0.33258173618940245,-0.2655086848635236,-0.07356948228882834,0.888235294117647,1.1588235294117648,0.6534216335540839,0.766497461928934,0.5410691003911343,58,8.0,99.0,68.0,False,True,False,False,False,False,True,1.2246467991473532e-16,-1.0,6
528.9999999999999,635.0,356.00000000000006,301.0,201.99999999999997,155.0,30.942155829891103,40.002077995814226,28.935312615084996,30.985335064821317,29.839660890186156,38.36111408384727,0.35683760683760685,-0.0837138508371386,-0.2815338042381432,1.4859550561797747,1.783707865168539,0.5689981096408319,0.8330708661417321,0.5173237753882916,139,8.0,99.0,68.0,True,False,False,True,False,False,False,-0.4999999999999998,-0.8660254037844388,7
428.0,552.0,349.0,261.0,152.0,87.0,42.12975986955856,68.75228391268094,60.4733642009255,85.55844150976715,45.40833256866703,34.259719716625376,0.35793357933579334,-0.14426229508196722,-0.2253052164261931,1.2263610315186246,1.5816618911174785,0.6098130841121495,0.7753623188405797,0.5681818181818182,18,9.0,97.99999999999996,68.0,True,False,False,True,False,False,False,-0.4999999999999998,-0.8660254037844388,7
397.9999999999999,572.0,470.0,520.9999999999999,185.99999999999997,137.0,42.54789218341738,54.612923640576405,64.7259824654865,80.72495627598468,88.85570419393709,74.49637027180229,0.04666056724611172,0.05146316851664974,-0.09788867562380038,0.8468085106382977,1.2170212765957447,1.3090452261306533,0.6958041958041956,0.5092348284960422,84,21.0,91.0,68.0,False,True,False,False,False,True,False,-0.8660254037844384,-0.5000000000000004,8
201.0,300.0,289.0,378.0,278.0,242.0,13.071003565736712,14.00552933386886,12.03583705693092,15.82845081088051,12.086504700831531,8.80963937126323,-0.11504424778761062,0.13343328335832083,-0.01867572156196944,0.6955017301038062,1.0380622837370241,1.8805970149253732,0.67,0.03806228373702422,138,66.92,99.0,324.0,False,False,True,True,False,False,False,0.8660254037844387,-0.49999999999999983,4
221.0,241.0,112.0,98.0,26.0,29.0,23.290024067587844,20.512072007459796,20.907901153441017,21.8670794964828,35.02733594986513,24.061260403617435,0.4218289085545723,-0.06666666666666667,-0.3654390934844193,1.9732142857142858,2.1517857142857144,0.4434389140271493,0.91701244813278,0.8052434456928839,51,0.0,97.0,68.0,False,True,False,False,False,True,False,-1.0,-1.8369701987210297e-16,9
543.9999999999999,718.0000000000002,540.0,352.0,65.00000000000001,46.00000000000001,22.5699285105514,34.493684468438914,18.846328027817872,17.812707735650548,25.990170152121035,34.404754666969936,0.3420560747663553,-0.21076233183856502,-0.14149443561208283,1.0074074074074073,1.3296296296296302,0.6470588235294119,0.7576601671309188,0.8339719029374202,137,2.0,100.0,68.0,True,False,False,False,False,False,True,-0.8660254037844384,-0.5000000000000004,8
594.0,762.0,623.0,546.9999999999999,513.0,449.00000000000006,23.495682396197022,33.5314853589967,24.42286135994137,17.6314621641255,17.19725619611244,14.65797343158684,0.16424751718869374,-0.06495726495726506,-0.1003610108303249,0.9534510433386838,1.2231139646869984,0.9208754208754207,0.7795275590551181,0.1952941176470588,136,38.87,99.0,324.0,False,False,True,False,False,False,True,0.49999999999999994,-0.8660254037844387,5
225.00000000000003,224.39897183728215,189.82205186755832,105.62135715805144,45.277841892671674,33.39863989637306,66.14991413054621,77.74186064145687,90.17276260804348,109.82720052308524,111.15808167292188,99.94937982437716,0.3599099941534517,-0.2849977089934274,-0.08347456548792208,1.1853206610419842,1.1821543894902615,0.4694282540357841,1.00267839089367,0.664206638558022,122,2.2,96.99999999999996,324.0,False,False,True,True,False,False,False,-0.5000000000000004,0.8660254037844384,11
182.0,182.0,128.0,225.0,94.0,31.0,67.40052262280308,45.25361061126945,32.892400864060946,38.88177449066918,22.135630986478564,33.27332545525335,-0.10565110565110565,0.2747875354107649,-0.17419354838709677,1.421875,1.421875,1.2362637362637363,1.0,0.3188405797101449,17,3.0,69.0,68.0,False,True,False,False,False,False,True,-2.4492935982947064e-16,1.0,12
313.00000000000006,324.0,279.0,246.0,26.999999999999982,35.0,25.98460660701381,26.028046495839224,30.20837010072977,36.11980066390183,26.35160172703449,43.13829739723117,0.1368421052631579,-0.06285714285714286,-0.07462686567164178,1.1218637992831544,1.1612903225806452,0.7859424920127794,0.9660493827160496,0.8461538461538461,135,25.0,96.99999999999996,68.0,True,False,False,False,False,True,False,-2.4492935982947064e-16,1.0,12
472.0000000000001,604.0,436.0,609.0,362.0,246.00000000000003,23.311726053769863,19.8057384096276,21.464501093773055,24.628724903412554,19.811314279723454,24.875011817664188,-0.004122011541632316,0.16555023923444975,-0.16153846153846155,1.0825688073394497,1.385321100917431,1.2902542372881354,0.7814569536423843,0.2505175983436853,139,25.0,97.0,66.0,False,True,False,False,False,True,False,1.2246467991473532e-16,-1.0,6
242.0,221.0,182.0,249.0,113.0,57.0,16.930982347911854,24.211651774148983,19.370434141259256,71.802659296757,34.722809065335646,31.864446810223168,-0.059574468085106386,0.1554524361948956,-0.0967741935483871,1.3296703296703296,1.2142857142857142,1.0289256198347108,1.0950226244343892,0.32335329341317365,42,1.0,91.0,68.0,True,False,False,True,False,False,False,1.0,6.123233995736766e-17,3
237.0,276.0,212.0,244.0,111.0,56.0,15.673468027210752,30.75451186411516,32.91550394570925,40.72247536680452,27.67855487557108,28.49544525007461,0.06153846153846154,0.07017543859649122,-0.13114754098360656,1.1179245283018868,1.3018867924528301,1.029535864978903,0.8586956521739131,0.4263565891472868,25,34.0,66.0,68.0,True,False,False,False,False,True,False,-0.8660254037844384,-0.5000000000000004,8
194.0,196.0,96.0,257.0,72.0,14.000000000000002,17.84245354579593,20.817347603000808,20.72227289984268,43.22173724807771,25.10584547484689,26.839037256317862,-0.1346578366445916,0.45609065155807366,-0.3424657534246575,2.0208333333333335,2.0416666666666665,1.324742268041237,0.9897959183673469,0.4626865671641791,79,19.0,91.0,68.0,False,True,False,False,False,True,False,-0.4999999999999998,-0.8660254037844388,7
207.00000000000003,334.9999999999999,260.0,237.0,43.0,22.0,21.437383887381177,19.820788751735567,21.280436643500053,14.88317916487966,30.429967181233113,26.957241333735155,0.17132867132867116,-0.04627766599597585,-0.12605042016806706,0.7961538461538462,1.288461538461538,1.1449275362318838,0.6179104477611943,0.7724867724867724,134,0.0,94.0,68.0,False,True,False,False,False,True,False,-1.0,-1.8369701987210297e-16,9
187.99999999999997,200.0,207.0,123.0,28.99999999999999,32.0,33.081174658590584,38.87785208502925,48.35856626732055,70.37154101749067,103.76283210760812,67.07435193924543,0.23839009287925697,-0.2545454545454545,0.0171990171990172,0.9082125603864732,0.966183574879227,0.6542553191489363,0.9399999999999998,0.7467248908296943,87,0.0,98.0,68.0,False,True,False,False,False,False,True,-0.5000000000000004,0.8660254037844384,11
442.0,517.0,419.0,374.0,301.0,266.0,24.24656156240443,24.263019216678572,22.689954147251928,22.82785822435191,25.02103367569505,25.778735614388577,0.16049382716049382,-0.05674653215636822,-0.1047008547008547,1.0548926014319808,1.233890214797136,0.8461538461538461,0.8549323017408124,0.26405867970660146,27,0.0,99.0,68.0,False,True,False,False,False,False,True,0.49999999999999994,-0.8660254037844387,5
284.0,329.0,203.0,193.0,135.0,104.0,95.3678093824309,107.16028536128198,110.91634343041471,128.82777519133637,125.71651839765374,95.86912375154418,0.26053639846743293,-0.025252525252525252,-0.23684210526315788,1.3990147783251232,1.6206896551724137,0.6795774647887324,0.8632218844984803,0.41810344827586204,39,14.0,99.0,68.0,False,True,False,True,False,False,False,0.49999999999999994,-0.8660254037844387,5
330.00000000000006,382.00000000000006,174.0,34.0,15.0,11.000000000000002,13.119018375709215,17.420748022622735,12.245716473063863,3.5376867997746366,2.373771916316107,2.2183028343349154,0.8365384615384616,-0.6730769230769231,-0.37410071942446055,1.8965517241379313,2.195402298850575,0.10303030303030301,0.8638743455497382,0.924433249370277,138,2.2,99.0,324.0,False,False,True,False,False,False,True,-0.5000000000000004,0.8660254037844384,11
440.0,566.0,475.0,435.0,301.0,202.0,19.846518523928975,16.983219720244758,22.902275721890764,42.64352419895116,33.83764509973049,36.72427230468348,0.13086913086913088,-0.04395604395604396,-0.08741594620557157,0.9263157894736842,1.191578947368421,0.9886363636363636,0.7773851590106007,0.30565167243367936,33,35.0,82.0,68.0,False,True,False,False,False,True,False,0.49999999999999994,-0.8660254037844387,5
402.0,556.0,405.0,328.0,55.0,15.0,24.07520452479949,23.767217431287097,28.671667351648793,21.52130193780684,16.595447006353265,29.89319831977041,0.2579185520361991,-0.10504774897680765,-0.1571279916753382,0.9925925925925926,1.3728395061728396,0.8159203980099502,0.7230215827338129,0.8199672667757774,66,0.0,96.0,68.0,False,True,False,False,False,False,True,-1.0,-1.8369701987210297e-16,9
313.0,267.0,239.0,232.0,135.0,87.0,28.850712926436263,28.381695882329275,35.90253104639264,21.21320343559643,60.405379870963266,51.95293483545015,0.07014028056112225,-0.014861995753715499,-0.05533596837944664,1.3096234309623431,1.1171548117154813,0.7412140575079872,1.1722846441947565,0.3283582089552239,11,10.0,90.0,68.0,True,False,False,False,False,False,True,0.49999999999999994,0.8660254037844387,1
466.0,655.0,543.0,1612.0,509.0,284.0,42.961688359126114,28.83562611308029,73.54261047553018,651.3148547361716,282.9069261946213,105.07956773586174,-0.42214380238200266,0.4960556844547564,-0.09348914858096828,0.858195211786372,1.2062615101289134,3.459227467811159,0.7114503816793893,0.1254295532646048,15,14.0,73.0,66.0,False,True,False,False,False,True,False,1.2246467991473532e-16,-1.0,6
496.0,645.0,530.0,336.00000000000006,108.0,57.99999999999999,21.42898744755964,19.9346846538672,20.842265530393604,24.62764990221118,19.74974130398659,27.29842666131862,0.31498470948012225,-0.2240184757505773,-0.09787234042553192,0.9358490566037736,1.2169811320754718,0.6774193548387097,0.7689922480620155,0.7131474103585658,136,4.0,99.0,68.0,False,True,False,False,False,False,True,0.8660254037844387,-0.49999999999999983,4
560.0,821.0,791.0,744.0,126.0,76.0,41.779476696200106,66.06874954971512,69.70137593600396,77.385512459662,125.9730356365642,126.44681830592198,0.049201277955271565,-0.03061889250814332,-0.018610421836228287,0.7079646017699115,1.0379266750948166,1.3285714285714285,0.682095006090134,0.73389651531151,58,2.0,90.0,68.0,True,False,False,False,False,False,True,1.2246467991473532e-16,-1.0,6
495.0,475.0,284.0,544.0,96.0,44.0,29.25114684652085,23.07821660424932,25.2148482333044,26.22424489681533,15.017737811654325,24.794337734117224,-0.06771344455348381,0.3140096618357488,-0.2516469038208169,1.7429577464788732,1.6725352112676057,1.098989898989899,1.0421052631578946,0.6637478108581436,70,10.0,95.00000000000004,66.0,False,True,False,False,False,True,False,-0.8660254037844384,-0.5000000000000004,8
201.0,336.0,269.0,334.0,104.0,86.0,61.6477253748729,69.67781282051914,64.03729676703321,150.7152278436988,122.98194297960892,111.83366298026276,0.0029850746268656717,0.1077943615257048,-0.11074380165289256,0.7472118959107806,1.2490706319702602,1.6616915422885572,0.5982142857142857,0.5272727272727272,54,0.0,91.0,68.0,True,False,False,False,False,True,False,-0.4999999999999998,-0.8660254037844388,7
410.0,582.0,556.0,416.0,323.0,201.0,26.876755756601455,36.11647823362627,70.94674058757029,146.22205715965018,156.44411142641326,113.3439014680543,0.16633266533066132,-0.1440329218106996,-0.022847100175746926,0.737410071942446,1.0467625899280575,1.0146341463414634,0.7044673539518901,0.2861878453038674,10,0.0,26.0,68.0,True,False,False,False,False,False,True,-0.8660254037844386,0.5000000000000001,10
394.9999999999999,432.0,289.00000000000006,399.0,64.0,25.000000000000007,19.555725831253337,17.624770759558977,20.39232205628028,18.628894858364163,18.573425567314388,24.980631854648006,0.039711191335740074,0.15988372093023248,-0.1983356449375866,1.3667820069204146,1.4948096885813147,1.0101265822784813,0.9143518518518516,0.7419354838709677,107,15.0,98.0,68.0,False,True,False,False,False,False,True,-0.4999999999999998,-0.8660254037844388,7
373.9999999999999,434.0,318.9999999999999,237.0,82.00000000000003,74.0,23.485618699840018,27.626355355060657,379.01157674419704,17.567560549873452,32.65399622385834,41.541385192040345,0.293591654247392,-0.14748201438848904,-0.15272244355909712,1.1724137931034484,1.3605015673981196,0.6336898395721927,0.8617511520737324,0.6821705426356589,140,0.0,98.0,68.0,True,False,False,False,False,False,True,-0.8660254037844386,0.5000000000000001,10
334.0,528.0,427.9999999999999,422.00000000000006,351.0,289.0,13.56328123651492,17.348603775510544,15.567099738801298,14.934945152632247,12.374801109033704,10.711374795172766,0.11157894736842099,-0.007058823529411564,-0.10460251046025118,0.7803738317757012,1.2336448598130845,1.2634730538922156,0.6325757575757576,0.20136518771331058,137,21.38,94.99999999999996,324.0,False,False,True,False,False,True,False,1.2246467991473532e-16,-1.0,6
